ID_REF	VALUE	ABS_CALL	Detection p-value	
264100_at	174.7	A	0.080566	
264136_at	95.8	A	0.129639	
257428_at	2.5	A	0.904785	
264096_at	833	P	0.001221	
264101_at	636.3	P	0.000732	
264097_s_at	2563.9	P	0.000244	
264135_at	179.7	P	0.008057	
264092_at	21421.2	P	0.000244	
264099_at	862.6	P	0.000732	
257427_at	14.3	A	0.780518	
264134_at	163.7	A	0.080566	
264133_at	278.1	P	0.008057	
264141_at	463.4	P	0.000244	
264132_at	4.7	A	0.80542	
264091_at	334.3	P	0.000732	
264118_at	398.7	P	0.000244	
264131_at	526.2	P	0.001953	
264130_at	256.8	P	0.000244	
264129_at	4.9	A	0.633789	
264119_at	35	A	0.129639	
264128_at	218.6	P	0.000244	
264094_at	114.3	A	0.095215	
264140_at	1172.9	P	0.000244	
264093_at	30.2	A	0.398926	
264095_at	1455.1	P	0.000244	
264127_at	14.8	A	0.601074	
264098_at	354.5	P	0.000244	
264102_at	140.3	P	0.005859	
264126_at	375.9	P	0.001953	
264145_at	1.6	A	0.80542	
264144_at	31.1	A	0.095215	
264143_at	16.3	A	0.753906	
264120_at	1414.3	P	0.000732	
264125_at	238.8	P	0.030273	
264124_at	92.8	P	0.01416	
264090_at	100.1	A	0.095215	
262919_at	1137.2	P	0.000732	
262946_at	620.1	P	0.000244	
262936_at	65.1	A	0.080566	
262935_at	202.1	P	0.00415	
262922_at	102.5	P	0.008057	
262921_at	243.8	P	0.001953	
262892_at	492.9	P	0.000244	
262942_at	96	P	0.00415	
262891_at	288	P	0.000732	
262943_at	163.2	P	0.01416	
262941_at	189.1	P	0.01416	
262920_at	487.5	P	0.000732	
262945_at	950.6	P	0.001221	
262940_at	80.4	A	0.067627	
262939_s_at	179	P	0.000244	
262938_at	145.4	A	0.366211	
262944_at	5129.9	P	0.000244	
262937_at	1048.2	P	0.000244	
262934_s_at	203.6	P	0.000244	
261393_at	57.6	P	0.000732	
261403_at	580.9	P	0.005859	
261353_at	1057.5	P	0.000732	
261398_at	481.7	P	0.001953	
261349_at	7.9	A	0.80542	
261399_at	12.2	A	0.432373	
261400_at	70.3	A	0.19458	
261401_at	194.9	P	0.046143	
261352_at	408.9	P	0.000732	
261356_at	678.3	P	0.000244	
261402_at	156.3	P	0.018555	
261394_at	232.6	P	0.005859	
261354_at	1283	P	0.000244	
261395_at	170.3	A	0.19458	
261344_at	175.5	P	0.005859	
261346_at	594.5	P	0.000244	
261347_at	413.1	P	0.001953	
261355_at	2020.6	P	0.000244	
261345_at	10.1	A	0.753906	
261350_at	99.5	P	0.046143	
261392_at	42.1	A	0.5	
261351_at	2464.6	P	0.000244	
261396_at	48.9	A	0.432373	
261348_at	710.4	P	0.001221	
261397_at	467.1	P	0.010742	
260162_at	878.9	P	0.000244	
260166_at	173	M	0.056152	
260165_at	7168.1	P	0.000244	
260161_at	5.8	A	0.5	
260164_at	1712.3	P	0.000732	
260160_at	222.3	P	0.018555	
260159_at	44.4	A	0.5	
260163_at	57.8	A	0.303711	
260158_at	70.3	A	0.19458	
262054_s_at	1614.3	P	0.000244	
262053_at	588.5	P	0.000244	
262066_at	420	P	0.000244	
262046_at	66.1	A	0.5	
262055_at	841.7	P	0.000244	
262058_at	577.7	P	0.000244	
262051_at	806.7	P	0.000244	
262063_at	297.6	P	0.008057	
262070_at	225.4	A	0.095215	
262052_at	364.2	P	0.000244	
262059_at	887.4	P	0.000244	
262057_at	799.9	P	0.000244	
262039_at	810.9	P	0.000244	
262067_at	98.4	A	0.129639	
262068_at	1918.1	P	0.000244	
262040_at	224.7	P	0.000244	
262069_at	58.6	A	0.366211	
262041_at	8.3	A	0.828613	
262061_at	75.1	A	0.149658	
262050_at	563.5	P	0.001953	
262042_at	74.3	A	0.601074	
262047_at	108.9	A	0.219482	
262060_at	117.6	A	0.366211	
262049_at	951.3	P	0.000244	
262043_at	185.3	P	0.018555	
262044_s_at	464.2	P	0.000244	
262048_at	1462.5	P	0.000244	
262045_at	5.1	A	0.888428	
262056_at	282.2	M	0.056152	
262062_s_at	226.2	P	0.00293	
260331_at	594.1	P	0.000732	
260297_at	404.7	P	0.001953	
260301_at	172.9	P	0.000244	
260302_at	576.8	P	0.001953	
260298_at	4.4	A	0.919434	
260299_at	13.9	A	0.633789	
260300_at	8.3	A	0.904785	
260289_at	299.8	P	0.001221	
260328_at	496.7	P	0.000244	
260329_at	182.6	A	0.219482	
260284_at	3150.1	P	0.000244	
260330_at	445.9	P	0.001221	
260282_at	1107.5	P	0.000732	
260279_at	334.4	P	0.00293	
260287_at	840.6	P	0.000244	
260276_at	148.9	A	0.080566	
260274_at	1380.6	P	0.000244	
260283_at	1948.2	P	0.000244	
260281_at	1137.2	P	0.000244	
260290_at	514.9	P	0.010742	
260277_at	140.6	A	0.067627	
260288_at	878.2	P	0.000244	
260273_at	175.6	P	0.001953	
260285_at	959.8	P	0.000244	
260272_at	94.3	P	0.01416	
260280_at	5	A	0.665527	
260278_at	74.7	P	0.046143	
260286_at	2215.2	P	0.000244	
260275_at	55.8	A	0.149658	
259861_at	408.4	P	0.000732	
259830_at	113.5	A	0.149658	
259860_at	510.6	P	0.000732	
261943_at	5.8	A	0.932373	
261896_at	770.8	P	0.000244	
261909_at	627.8	P	0.000244	
261893_at	93.9	P	0.037598	
261886_s_at	568.5	P	0.00415	
261898_at	174.6	P	0.001953	
261910_at	22.8	A	0.432373	
261903_at	86	A	0.366211	
261911_at	1010	P	0.001953	
261881_at	341.1	P	0.023926	
261882_at	1244.1	P	0.000732	
261887_at	1353.3	P	0.000244	
261891_at	551.3	P	0.000244	
261888_at	177.1	P	0.001221	
261889_at	57.1	A	0.067627	
261899_at	3.2	A	0.919434	
261895_at	935.1	P	0.000244	
261892_at	315.2	P	0.005859	
257474_at	305.4	P	0.000244	
261902_at	602.2	P	0.000244	
261883_at	177.1	P	0.023926	
257475_at	104.6	A	0.432373	
261894_at	118.7	P	0.00415	
261884_at	402.1	P	0.018555	
261901_at	2181.3	P	0.000244	
261885_at	1055.3	P	0.000244	
261900_at	324.3	P	0.005859	
261897_at	844.3	P	0.000244	
257476_at	87.2	P	0.010742	
261890_at	14.2	A	0.665527	
262203_at	797.8	P	0.000244	
262200_at	251.1	P	0.000732	
262205_at	102	A	0.219482	
262206_at	618.9	P	0.000732	
262204_at	584.4	P	0.000732	
262202_at	2180.8	P	0.000244	
262201_at	198.7	P	0.018555	
265731_at	108	P	0.030273	
265735_at	1806.2	P	0.000244	
265740_at	303.7	P	0.023926	
265790_at	928.9	P	0.001953	
265737_at	420.1	A	0.080566	
265733_at	473.2	P	0.001953	
265788_at	32.1	A	0.533936	
265789_at	133.6	A	0.111572	
265793_at	501.9	P	0.000244	
265760_at	337.4	P	0.000244	
265762_at	13.2	A	0.919434	
265736_at	9487.1	P	0.000244	
265734_at	455.6	P	0.005859	
265739_at	1115.5	P	0.018555	
265791_at	5	A	0.828613	
265742_at	809	P	0.000732	
265732_at	121.2	A	0.398926	
265794_at	3.6	A	0.5	
265741_at	971.9	P	0.000244	
265761_at	184.8	P	0.023926	
265738_at	1119.8	P	0.000244	
265792_at	57.7	A	0.398926	
266339_s_at	12.7	A	0.398926	
266355_at	150.4	P	0.030273	
266345_at	473.3	P	0.00415	
266300_at	1451.1	P	0.000244	
266346_at	10.6	A	0.780518	
266347_at	277.8	A	0.129639	
266348_at	1848.5	P	0.000732	
266349_at	48.5	A	0.567627	
266350_at	438	P	0.000732	
266340_at	181.6	P	0.00293	
266351_at	998.5	P	0.000244	
266354_at	8.2	A	0.919434	
266341_at	103.8	P	0.000732	
266353_at	0.8	A	0.72583	
266330_at	29.9	A	0.095215	
266342_at	527.8	P	0.001953	
266343_at	32.4	A	0.432373	
266331_at	1402	P	0.000244	
266344_at	143.4	P	0.018555	
266329_at	1675.7	P	0.000244	
266328_at	605.3	P	0.000244	
266352_at	230.7	P	0.00293	
265867_at	934.5	P	0.000244	
265873_at	261	P	0.001953	
265874_at	228.1	P	0.001953	
265868_at	547.4	P	0.001221	
265870_at	9.6	A	0.633789	
265872_at	1512.3	P	0.000244	
265871_at	380.8	P	0.000244	
265875_at	433.2	P	0.001953	
265859_at	29.9	A	0.149658	
265866_at	293.5	P	0.001221	
265858_at	3154	P	0.000244	
265888_at	235.2	A	0.171387	
265865_at	107.2	P	0.01416	
265864_at	63.1	P	0.030273	
265869_at	290.2	P	0.000732	
265863_at	48.3	A	0.432373	
265862_at	3.7	A	0.98584	
265861_at	39.2	A	0.19458	
257385_at	2.9	A	0.753906	
265860_at	14.7	A	0.432373	
263590_at	1252.9	P	0.000244	
263599_at	217.7	P	0.000244	
263592_at	99.8	A	0.095215	
263598_at	1233.3	P	0.000244	
263593_at	174.7	P	0.001953	
263597_at	815.3	P	0.000244	
263594_at	21.9	A	0.567627	
263595_at	158.1	P	0.001221	
263596_at	40.7	A	0.432373	
263591_at	717.7	P	0.000244	
263304_at	1.9	A	0.828613	
263305_at	187.7	P	0.001953	
265249_at	125	A	0.149658	
265250_at	184.3	P	0.00415	
265251_at	34.8	A	0.219482	
265222_at	2135.6	P	0.000244	
265252_at	375	P	0.001953	
257398_at	252.6	P	0.00415	
265221_s_at	51.2	P	0.001953	
265253_at	177.1	A	0.171387	
265220_at	1174.3	P	0.000244	
265219_at	2478.8	P	0.000244	
266111_at	73.3	A	0.129639	
266120_at	1546	P	0.000244	
266110_at	555.8	P	0.000244	
266122_at	319.9	P	0.000732	
266119_at	6151.3	P	0.000244	
266141_at	5.3	A	0.432373	
266118_at	3053.2	P	0.000244	
266115_at	8.3	A	0.665527	
266114_at	76.4	A	0.111572	
266121_at	414.5	P	0.001221	
266117_at	277	P	0.000244	
266116_at	651.7	P	0.023926	
266113_x_at	2.5	A	0.98584	
266112_x_at	84.9	A	0.067627	
266231_at	256.5	P	0.001221	
266203_at	262.4	P	0.000244	
266176_at	64.2	A	0.303711	
266177_at	63.1	P	0.037598	
266178_at	54.4	A	0.398926	
257378_s_at	8.9	A	0.72583	
266179_at	24.7	A	0.533936	
266232_at	20.8	A	0.303711	
266233_at	19.5	A	0.398926	
266234_at	146.4	P	0.018555	
266235_at	427.9	P	0.000244	
266182_at	370.7	P	0.008057	
266236_at	7.6	A	0.850342	
266181_at	411.5	P	0.005859	
266202_at	534.2	P	0.000732	
266204_at	141.7	P	0.030273	
266173_at	90.3	P	0.00415	
266174_at	90	A	0.27417	
266175_at	418.2	P	0.001953	
266180_at	391.6	P	0.000244	
267221_at	198.5	P	0.008057	
267241_at	20.4	A	0.567627	
267220_at	710.5	P	0.000244	
267239_at	2558.6	P	0.000244	
267218_at	14.5	A	0.919434	
267273_at	65.3	A	0.080566	
267272_at	49	A	0.219482	
267271_at	138.3	A	0.432373	
267270_at	66.8	A	0.27417	
267269_at	872.5	P	0.000732	
267268_at	427.7	P	0.000244	
267267_at	0.8	A	0.601074	
267219_at	361.8	P	0.008057	
267217_at	4.3	A	0.665527	
267216_at	5.6	A	0.828613	
267215_at	8.6	A	0.780518	
267245_at	3.2	A	0.80542	
267244_at	88.5	A	0.171387	
267243_at	1.2	A	0.981445	
267242_at	12.7	A	0.633789	
267240_at	31.9	A	0.466064	
267479_at	4.7	A	0.904785	
267478_at	44.8	A	0.129639	
267477_at	669.5	P	0.000732	
267476_at	8	A	0.696289	
267475_at	129.7	A	0.067627	
267474_at	322.7	P	0.000244	
267473_at	102.5	A	0.303711	
267484_at	6204.4	P	0.000244	
267482_s_at	173.5	P	0.000732	
267481_at	182.3	P	0.018555	
267486_at	1389.8	P	0.000244	
267483_at	542.2	P	0.000244	
267485_at	29.1	P	0.030273	
267480_at	39	A	0.095215	
267472_at	493.4	P	0.000732	
266792_at	479.1	P	0.000732	
266747_at	319.1	P	0.000732	
266796_at	269.1	P	0.001953	
266746_s_at	8398.5	P	0.000244	
266745_at	341.4	P	0.000244	
266791_at	532.6	P	0.00293	
266744_at	546.1	P	0.000732	
266794_at	81.4	P	0.046143	
266743_at	37.1	A	0.466064	
266771_s_at	86.9	A	0.067627	
266772_s_at	24.3	A	0.533936	
257366_s_at	3.9	A	0.888428	
266742_at	332.7	P	0.000732	
266793_at	22.4	A	0.567627	
266795_at	219.1	P	0.023926	
266769_s_at	34.2	A	0.171387	
266770_at	630.3	P	0.000244	
266730_at	1.5	A	0.780518	
266709_at	2500.5	P	0.000732	
266729_at	58.2	A	0.398926	
266728_at	489.6	P	0.00415	
266727_at	361.5	P	0.000244	
266726_at	11.7	A	0.567627	
266725_at	21.3	A	0.533936	
266724_at	29.2	A	0.334473	
266723_at	2.6	A	0.904785	
266708_at	57.4	A	0.466064	
266722_at	87.1	A	0.171387	
266721_at	182.4	P	0.001221	
266732_at	245.4	A	0.111572	
266731_at	13.1	A	0.5	
266679_at	258.3	P	0.001953	
266733_at	70.6	P	0.01416	
266741_s_at	62	A	0.171387	
266707_at	772.7	P	0.000732	
266706_at	37	A	0.366211	
265712_s_at	1316.9	P	0.000244	
265718_at	432.6	P	0.000244	
265716_at	661.7	P	0.000732	
265711_at	17.2	A	0.696289	
265710_at	8.1	A	0.850342	
265708_at	47.5	A	0.19458	
265707_at	1263.7	P	0.000244	
265706_at	338	P	0.000244	
265705_at	45.8	A	0.334473	
265704_at	1837.9	P	0.000244	
265703_at	364.1	P	0.005859	
265702_at	184	P	0.001221	
265701_at	48.3	A	0.633789	
265700_at	757.3	P	0.000244	
265715_s_at	421.9	P	0.000244	
265719_at	99.6	A	0.219482	
265717_at	1334.5	P	0.000244	
265714_at	7.8	A	0.828613	
265713_at	611.3	P	0.00415	
265709_at	10.6	A	0.696289	
265699_at	558.3	P	0.000244	
264058_at	14	A	0.665527	
264033_at	75.2	P	0.030273	
264034_s_at	16.7	A	0.5	
264035_at	8.3	A	0.888428	
264027_at	257.5	P	0.00293	
264028_at	3360.5	P	0.000244	
264038_at	538.4	P	0.005859	
264041_at	177.8	P	0.001953	
264029_at	15.2	A	0.72583	
264040_at	354.7	P	0.000244	
264039_at	35.6	A	0.398926	
264037_at	1214.9	P	0.000244	
264042_at	269.8	P	0.005859	
264030_at	8.5	A	0.828613	
264031_at	368.2	P	0.000732	
264032_at	242.3	P	0.000732	
264036_at	208	A	0.19458	
263334_at	1185.7	P	0.000244	
263360_at	7.7	A	0.828613	
263361_at	37.1	A	0.149658	
263363_at	33.2	A	0.366211	
263332_at	1105.2	P	0.000244	
263362_at	5.9	A	0.828613	
263333_at	531	P	0.000732	
263482_at	1064.2	P	0.000244	
263479_x_at	2.8	A	0.953857	
257441_at	8.1	A	0.366211	
263481_at	19.3	A	0.398926	
263483_at	3597.3	P	0.000244	
263480_at	273.3	P	0.000732	
263407_at	1.9	A	0.665527	
263410_at	1670.1	P	0.000244	
263403_at	91.4	A	0.067627	
263402_at	10.3	A	0.398926	
263408_at	140.5	A	0.466064	
263409_at	7.1	A	0.696289	
263401_at	108.2	P	0.00415	
263405_s_at	1232.7	P	0.000244	
263404_s_at	112.6	P	0.018555	
263406_at	286.3	P	0.000244	
263051_s_at	3.1	A	0.633789	
263324_at	12.1	A	0.850342	
257447_at	333.8	P	0.001953	
263325_at	675.7	P	0.00415	
263322_at	305	P	0.000732	
263326_at	1472.5	P	0.000244	
263323_at	43.5	A	0.19458	
263806_at	258.2	P	0.030273	
263860_at	21	A	0.334473	
263808_at	205.3	P	0.000244	
263811_at	788.6	P	0.000244	
263859_at	1180.1	P	0.000732	
263858_at	5.9	A	0.72583	
263857_at	15.4	A	0.665527	
263807_at	2358	P	0.000244	
263856_at	1234.5	P	0.000244	
263855_at	63.4	P	0.00415	
263854_at	281.6	P	0.005859	
263853_at	111.2	A	0.432373	
263852_at	959.4	P	0.000244	
263851_at	218.5	P	0.005859	
263850_at	58	P	0.046143	
263849_at	89.2	A	0.080566	
263837_at	108.4	A	0.5	
263810_at	3359.2	P	0.000244	
263864_at	490.1	P	0.000732	
263863_at	238.1	P	0.000244	
263862_at	377.1	P	0.001953	
263861_at	119.7	P	0.046143	
263809_at	481.6	P	0.000244	
263848_at	12.2	A	0.601074	
263055_at	12.8	A	0.466064	
263054_at	240.1	P	0.037598	
263621_at	820.3	P	0.00415	
263620_at	30.2	A	0.533936	
263619_at	138.8	P	0.010742	
263618_at	225.8	P	0.030273	
263617_at	34	A	0.466064	
263627_at	11.6	A	0.432373	
263616_at	54.7	A	0.129639	
263647_at	669.8	P	0.000244	
263624_at	7336.1	P	0.000244	
263646_at	18	A	0.601074	
263645_at	30	A	0.334473	
263644_at	3.9	A	0.919434	
263643_at	334.9	P	0.000244	
263642_at	63	P	0.000732	
263641_at	3.3	A	0.932373	
263675_x_at	58.6	A	0.334473	
263628_at	1474.3	P	0.000244	
263674_at	301.7	P	0.01416	
263632_at	123.5	P	0.023926	
263673_at	35.7	A	0.067627	
263672_at	96.1	A	0.080566	
263671_at	17.2	A	0.665527	
263670_at	17.7	A	0.533936	
263630_at	249.4	P	0.00293	
263629_at	171.3	P	0.030273	
263623_at	16.6	A	0.665527	
263622_at	6.1	A	0.884277	
263626_at	501.2	P	0.000244	
263633_at	229.2	A	0.19458	
263631_at	2754	P	0.000732	
263625_at	53.3	P	0.037598	
263344_at	331.7	P	0.01416	
263335_x_at	31.6	A	0.27417	
263336_x_at	104.2	P	0.037598	
263337_at	30.2	A	0.334473	
263338_at	50.3	P	0.046143	
263339_at	0.8	A	0.962402	
263340_at	8.8	A	0.780518	
263341_at	74.8	A	0.149658	
263345_s_at	26243.4	P	0.000244	
263342_at	0.8	A	0.828613	
263343_at	1.5	A	0.932373	
263104_at	170.2	P	0.023926	
263106_at	132	A	0.111572	
263050_at	678.1	P	0.008057	
263107_at	14.7	A	0.432373	
263099_at	106.9	A	0.303711	
263100_at	317.1	P	0.001221	
263101_s_at	510.9	P	0.000244	
263049_at	275.9	A	0.219482	
263102_at	0.8	A	0.665527	
263103_at	8.8	A	0.904785	
263048_s_at	2557	P	0.000244	
263105_at	237.8	P	0.001221	
263078_at	52	A	0.19458	
263045_at	7	A	0.888428	
263046_at	7559.4	P	0.000244	
263079_at	63.8	M	0.056152	
257458_at	5.4	A	0.962402	
257457_at	44.6	A	0.72583	
257394_at	4	A	0.780518	
265564_s_at	17.3	A	0.567627	
265563_s_at	24	A	0.567627	
265562_at	0.4	A	0.994141	
265561_s_at	5.6	A	0.888428	
265560_at	22406.8	P	0.000244	
265559_at	80.1	P	0.046143	
265511_at	335.8	P	0.000244	
265558_at	18.5	A	0.696289	
265568_s_at	11.3	A	0.611328	
265567_at	49.3	A	0.303711	
265512_at	342.3	P	0.030273	
265566_at	133	A	0.665527	
265565_at	11.9	A	0.466064	
265569_at	3674.6	P	0.000244	
265510_at	651.1	P	0.000244	
265557_at	84.3	P	0.023926	
263346_at	10	A	0.601074	
263348_at	4775.1	P	0.000244	
263347_at	166.8	M	0.056152	
263315_at	269.7	P	0.001953	
263314_at	186.7	P	0.000244	
265377_at	2524.6	P	0.000244	
265376_at	186.2	P	0.018555	
266027_at	17	A	0.696289	
266033_at	960.9	P	0.00415	
266036_s_at	1709.7	P	0.000244	
266029_at	3.1	A	0.969727	
266030_x_at	38.9	A	0.095215	
266031_at	2	A	0.943848	
266032_x_at	57.9	A	0.466064	
266020_at	56.7	A	0.533936	
266021_at	27.9	A	0.398926	
266022_at	1806.3	P	0.000244	
266023_at	29.4	A	0.432373	
266037_at	548.1	P	0.001221	
266024_at	2.2	A	0.919434	
266025_at	1.8	A	0.981445	
266026_at	42.1	A	0.533936	
266035_at	1967.4	P	0.000244	
266028_at	197.2	P	0.01416	
266034_at	16	A	0.601074	
265521_at	331.2	P	0.005859	
265520_at	25	A	0.665527	
265519_at	107.7	P	0.046143	
265518_at	110.3	A	0.095215	
265530_at	1065.3	P	0.000244	
265517_at	37.2	A	0.149658	
265516_at	0.5	A	0.999756	
265515_at	9.8	A	0.567627	
265514_s_at	2.7	A	0.943848	
265513_at	13.3	A	0.828613	
265527_at	7.2	A	0.80542	
265526_x_at	39.6	A	0.171387	
265525_at	76.5	A	0.171387	
265524_at	7	A	0.888428	
265523_at	21.3	A	0.567627	
265531_at	8.3	A	0.850342	
265522_at	239.6	P	0.030273	
265528_at	7.1	A	0.696289	
265529_at	58.7	A	0.334473	
263772_at	52.5	P	0.037598	
263771_at	46.8	A	0.334473	
263801_at	17	A	0.665527	
263767_at	4.8	A	0.669922	
263768_x_at	28.7	A	0.533936	
263769_at	7.6	A	0.80542	
263770_at	18.9	A	0.5	
263254_x_at	228.6	A	0.303711	
265369_s_at	33.8	A	0.533936	
265370_s_at	8.4	A	0.533936	
265371_at	11.8	A	0.533936	
265372_at	20	A	0.466064	
265373_at	133.3	P	0.00415	
265374_at	21933.5	P	0.000244	
265375_at	892.2	P	0.000244	
265746_at	3.9	A	0.850586	
265745_at	1.5	A	0.962402	
265747_s_at	13.5	A	0.633789	
265744_at	25	A	0.171387	
257390_x_at	20.8	A	0.533936	
265743_s_at	6.3	A	0.753906	
266211_at	75.2	A	0.111572	
266212_at	83	A	0.246094	
266215_at	4213.8	P	0.000244	
266213_s_at	10.9	A	0.850342	
266214_at	4.6	A	0.696289	
266500_at	1744.7	P	0.000244	
266497_at	52.6	A	0.19458	
266498_at	114.4	A	0.111572	
266499_at	68.2	A	0.27417	
266501_at	224.9	P	0.005859	
266490_at	99.9	A	0.246094	
266491_at	37.1	A	0.466064	
266492_at	54	A	0.567627	
266493_at	58.4	P	0.005859	
266494_at	29	A	0.601074	
266495_at	1728.7	P	0.000732	
266496_at	81	A	0.219482	
266432_s_at	1.7	A	0.780518	
266433_at	32.6	A	0.5	
266434_s_at	29.2	A	0.246094	
266435_s_at	2.8	A	0.780518	
266426_x_at	85.4	P	0.046143	
266427_at	249.7	A	0.067627	
266428_at	844.5	P	0.000732	
266429_at	40.8	P	0.037598	
266430_at	14.1	A	0.601074	
266431_at	40.1	A	0.601074	
265774_at	78	A	0.111572	
265784_at	45.5	A	0.246094	
265785_at	6.5	A	0.850342	
265786_at	8.9	A	0.567627	
265787_at	32.6	A	0.19458	
265775_at	32.1	A	0.398926	
265776_at	293.7	P	0.000244	
265777_at	605.6	P	0.000732	
265778_at	1639.7	P	0.001221	
265779_at	252.3	P	0.000244	
265780_at	2.6	A	0.932373	
265781_at	43.4	A	0.27417	
265782_at	58	A	0.219482	
265783_at	17.5	A	0.601074	
265556_at	48.2	A	0.601074	
265555_at	33	A	0.334473	
265554_at	8.9	A	0.366211	
265550_at	26.9	A	0.780518	
265549_at	30.8	A	0.466064	
265553_at	15.3	A	0.246094	
265552_at	3.7	A	0.904785	
265548_s_at	3.4	A	0.696289	
265551_at	9.4	A	0.780518	
263058_at	6	A	0.904785	
263059_at	39.3	P	0.01416	
263500_s_at	9.8	A	0.72583	
263501_s_at	5.6	A	0.888428	
263502_s_at	33	A	0.219482	
263503_s_at	36.6	A	0.601074	
263504_s_at	6.2	A	0.932373	
266038_at	147.9	P	0.000732	
263510_s_at	37.9	A	0.633789	
263506_s_at	15.2	A	0.953857	
263507_s_at	46.7	A	0.27417	
263508_s_at	76.8	A	0.129639	
263509_s_at	163.2	P	0.00293	
266959_at	261.1	P	0.001221	
265240_s_at	55.9	A	0.334473	
265239_s_at	5.2	A	0.828613	
265241_at	4	A	0.696289	
265227_s_at	228.2	P	0.018555	
265238_s_at	84.2	P	0.010742	
265228_s_at	742.9	P	0.001953	
266960_at	87.7	A	0.432373	
265229_s_at	42.5	A	0.334473	
266013_s_at	26.8	A	0.601074	
265242_at	61.2	A	0.19458	
265237_s_at	21.6	A	0.366211	
265230_s_at	395.1	P	0.00415	
265231_s_at	7.6	A	0.601074	
265236_s_at	30.3	A	0.665527	
265232_s_at	252.8	P	0.005859	
265233_s_at	281.5	A	0.067627	
265235_s_at	124	A	0.080566	
266961_at	4.9	A	0.601074	
265234_at	16.3	A	0.432373	
266014_s_at	89.1	M	0.056152	
266043_at	196.2	A	0.067627	
266044_s_at	181.3	M	0.056152	
266045_s_at	240.2	P	0.01416	
266046_at	9.1	A	0.850342	
266931_at	4.3	A	0.98584	
266042_s_at	284.9	P	0.000732	
266041_s_at	6.7	A	0.943848	
266040_at	37.7	A	0.5	
266039_s_at	61.4	A	0.219482	
257361_at	3.2	A	0.828613	
266012_s_at	237.7	P	0.000732	
266932_s_at	86.2	A	0.080566	
266933_at	42.1	A	0.432373	
263057_at	61.4	A	0.219482	
263820_at	13.7	A	0.753906	
263812_at	2.1	A	0.80542	
263821_s_at	11021.1	P	0.000244	
263813_s_at	7.9	A	0.888428	
263814_at	1.5	A	0.943848	
263815_at	10.1	A	0.753906	
263816_at	3.6	A	0.932373	
263817_at	83.3	P	0.046143	
263818_at	6.9	A	0.850342	
263819_x_at	65.9	A	0.366211	
263311_at	16.3	A	0.696289	
263309_at	1.7	A	0.780518	
263308_at	6.2	A	0.850342	
257445_x_at	95.7	A	0.27417	
257341_at	0.9	A	0.828613	
257446_at	26.3	A	0.27417	
263313_at	1.2	A	0.904785	
263312_at	2.7	A	0.533936	
263394_at	12.4	A	0.5	
263392_at	0.4	A	0.466064	
263393_at	15.2	A	0.334473	
265749_at	3.5	A	0.919434	
265748_at	4.7	A	0.850342	
265755_at	16.6	A	0.694336	
265754_x_at	96.5	P	0.010742	
265753_at	10.4	A	0.466064	
265752_at	5.6	A	0.72583	
265751_at	50.1	P	0.037598	
265750_x_at	104.4	M	0.056152	
264072_at	44.1	A	0.432373	
257340_at	26.1	A	0.398926	
264074_at	0.9	A	0.991699	
264073_at	4.9	A	0.72583	
264075_at	24.4	A	0.567627	
263294_at	28.9	A	0.27417	
263293_x_at	17.7	A	0.665527	
263292_at	8.6	A	0.780518	
263291_at	10	A	0.432373	
263290_at	104.1	P	0.046143	
265400_at	11243.6	P	0.000244	
265402_at	548.9	P	0.030273	
265401_at	50.3	A	0.334473	
265398_at	519.3	P	0.005859	
265399_at	35.3	A	0.665527	
265397_at	7.9	A	0.633789	
265969_at	8.4	A	0.80542	
265976_at	5	A	0.989258	
265977_at	11.6	A	0.567627	
265978_at	88.7	P	0.008057	
